boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
109131,103,3.17164,69.00,40.662498474,99330.75,4.33,0.05,,,,,,,,,,,,
109575,111,3.08358,68.96,40.775001525,99335.50,4.38,0.05,,,,,,,,,,,,
110139,108,3.10391,68.92,40.775001525,99341.25,4.35,0.05,,,,,,,,,,,,
110636,102,3.09726,68.87,40.775001525,99334.00,4.36,0.05,,,,,,,,,,,,
111182,102,3.11544,68.81,40.887500762,99341.50,4.33,0.05,,,,,,,,,,,,
111677,105,3.09489,68.78,40.775001525,99336.75,4.36,0.06,,,,,,,,,,,,
112214,100,3.01902,68.74,40.887500762,99339.00,4.33,0.05,,,,,,,,,,,,
112713,98,3.03938,68.71,40.775001525,99336.75,4.40,0.05,,,,,,,,,,,,
113306,100,3.12311,68.68,40.887500762,99339.25,4.35,0.05,,,,,,,,,,,,
113753,102,2.96261,68.68,40.887500762,99339.00,4.39,0.05,,,,,,,,,,,,
114290,102,2.91683,68.66,40.887500762,99343.50,4.33,0.05,,,,,,,,,,,,
114835,101,2.73362,68.65,40.887500762,99335.25,4.37,0.05,,,,,,,,,,,,
115373,114,2.66230,68.63,40.887500762,99336.25,4.35,0.05,,,,,,,,,,,,
115998,121,2.53105,68.62,40.887500762,99338.00,4.37,0.05,,,,,,,,,,,,
116447,115,2.34147,68.62,40.887500762,99339.00,4.37,0.05,,,,,,,,,,,,
117082,111,2.24735,68.63,40.887500762,99339.25,4.37,0.05,,,,,,,,,,,,
117500,109,2.16556,68.62,40.887500762,99340.75,4.35,0.05,,,,,,,,,,,,
118133,101,2.17072,68.62,40.887500762,99340.50,4.37,0.05,,,,,,,,,,,,
118571,101,2.23966,68.59,40.887500762,99337.25,4.33,0.05,,,,,,,,,,,,
119144,102,2.26492,68.58,41.000000000,99344.25,4.37,0.05,,,,,,,,,,,,
119629,103,2.23218,68.56,41.000000000,99337.50,4.34,0.05,,,,,,,,,,,,
120151,103,2.19462,68.55,41.000000000,99344.75,4.37,0.05,,,,,,,,,,,,
120636,109,2.12720,68.54,41.000000000,99342.25,4.34,0.05,,,,,,,,,,,,
121190,112,2.11382,68.53,41.000000000,99346.00,4.36,0.05,,,,,,,,,,,,
121725,112,2.19294,68.52,41.000000000,99344.25,4.36,0.05,,,,,,,,,,,,
122274,113,2.20262,68.49,41.000000000,99347.25,4.37,0.05,,,,,,,,,,,,
123388,,,,,,,,1,6,1.23,195,2017,4,30,14,34,24,0,43.953052520,-79.320945739
123539,112,2.09250,68.48,41.000000000,99345.25,4.34,0.05,,,,,,,,,,,,
124138,107,2.01168,68.47,41.000000000,99341.50,4.33,0.05,,,,,,,,,,,,
124588,105,1.92436,68.46,41.000000000,99342.00,4.36,0.05,,,,,,,,,,,,
125150,105,1.85319,68.46,41.112499237,99351.50,4.33,0.05,,,,,,,,,,,,
125646,105,1.87562,68.46,41.000000000,99343.25,4.38,0.05,,,,,,,,,,,,
126193,102,1.89979,68.48,41.112499237,99344.00,4.35,0.05,,,,,,,,,,,,
126687,114,1.93101,68.46,41.112499237,99346.50,4.36,0.05,,,,,,,,,,,,
127225,122,2.02288,68.47,41.112499237,99346.75,4.35,0.05,,,,,,,,,,,,
127771,110,2.08802,68.49,41.112499237,99348.50,4.38,0.05,,,,,,,,,,,,
128339,108,2.08507,68.51,41.112499237,99346.00,4.35,0.05,,,,,,,,,,,,
128834,109,2.02731,68.52,41.112499237,99347.00,4.37,0.05,,,,,,,,,,,,
129373,110,2.02067,68.55,41.112499237,99347.50,4.33,0.05,,,,,,,,,,,,
129989,112,2.34707,68.58,41.112499237,99346.75,4.38,0.05,,,,,,,,,,,,
130446,121,2.50668,68.60,41.112499237,99342.00,4.32,0.05,,,,,,,,,,,,
131081,104,2.71028,68.64,41.224998474,99350.50,4.37,0.05,,,,,,,,,,,,
131503,118,2.78225,68.67,41.224998474,99350.50,4.34,0.05,,,,,,,,,,,,
132090,112,2.75772,68.70,41.224998474,99352.50,4.35,0.05,,,,,,,,,,,,
132552,105,2.49990,68.72,41.224998474,99348.25,4.35,0.05,,,,,,,,,,,,
133186,104,2.36255,68.75,41.224998474,99350.50,4.35,0.05,,,,,,,,,,,,
133620,104,2.24903,68.78,41.224998474,99349.50,4.34,0.05,,,,,,,,,,,,
134181,106,2.14520,68.78,41.224998474,99351.75,4.37,0.05,,,,,,,,,,,,
134717,108,2.04439,68.77,41.224998474,99350.25,4.34,0.05,,,,,,,,,,,,
135264,108,1.91323,68.77,41.224998474,99350.50,4.35,0.05,,,,,,,,,,,,
135799,108,1.88388,68.76,41.224998474,99355.75,4.34,0.05,,,,,,,,,,,,
136301,107,1.92701,68.76,41.224998474,99351.00,4.37,0.05,,,,,,,,,,,,
136837,107,1.90523,68.76,41.337501525,99356.25,4.33,0.05,,,,,,,,,,,,
137365,106,1.82567,68.76,41.224998474,99352.50,4.37,0.05,,,,,,,,,,,,
138428,,,,,,,,1,6,1.23,235,2017,4,30,14,34,39,0,43.953052520,-79.320945739
138578,108,1.64538,68.77,41.224998474,99351.75,4.36,0.04,,,,,,,,,,,,
139141,107,1.57336,68.78,41.224998474,99350.50,4.35,0.05,,,,,,,,,,,,
139637,107,1.49750,68.79,41.224998474,99353.25,4.39,0.05,,,,,,,,,,,,
140184,109,1.49750,68.78,41.337501525,99355.00,4.37,0.05,,,,,,,,,,,,
140679,111,1.49878,68.78,41.337501525,99356.00,4.38,0.05,,,,,,,,,,,,
141217,111,1.46358,68.78,41.337501525,99354.75,4.35,0.05,,,,,,,,,,,,
141762,111,1.53228,68.78,41.337501525,99357.75,4.35,0.05,,,,,,,,,,,,
142300,111,1.69242,68.79,41.337501525,99354.50,4.33,0.04,,,,,,,,,,,,
142845,114,1.82276,68.81,41.337501525,99355.75,4.37,0.04,,,,,,,,,,,,
143386,108,1.92560,68.84,41.337501525,99360.00,4.32,0.04,,,,,,,,,,,,
143920,105,2.02928,68.84,41.450000762,99359.75,4.37,0.05,,,,,,,,,,,,
144411,100,2.04207,68.84,41.450000762,99363.00,4.35,0.04,,,,,,,,,,,,
145044,101,2.03710,68.84,41.450000762,99360.25,4.38,0.05,,,,,,,,,,,,
145491,109,2.05602,68.85,41.450000762,99357.25,4.35,0.04,,,,,,,,,,,,
146115,114,2.06698,68.84,41.450000762,99363.25,4.37,0.05,,,,,,,,,,,,
146550,106,2.11077,68.85,41.450000762,99361.00,4.35,0.05,,,,,,,,,,,,
147136,111,2.14198,68.86,41.450000762,99364.25,4.37,0.05,,,,,,,,,,,,
147629,118,2.31897,68.86,41.450000762,99359.25,4.36,0.04,,,,,,,,,,,,
148262,120,2.62397,68.86,41.450000762,99363.75,4.35,0.04,,,,,,,,,,,,
148722,119,3.00919,68.86,41.450000762,99360.25,4.37,0.04,,,,,,,,,,,,
149272,118,3.15144,68.85,41.562500000,99362.75,4.37,0.04,,,,,,,,,,,,
149808,118,3.16254,68.85,41.450000762,99362.00,4.36,0.04,,,,,,,,,,,,
150308,118,3.28671,68.85,41.562500000,99364.25,4.37,0.04,,,,,,,,,,,,
150844,111,3.30851,68.83,41.562500000,99362.75,4.38,0.04,,,,,,,,,,,,
151371,105,3.24934,68.83,41.562500000,99363.75,4.35,0.04,,,,,,,,,,,,
151991,108,3.13182,68.81,41.562500000,99362.00,4.37,0.04,,,,,,,,,,,,
152441,108,3.36392,68.76,41.562500000,99364.00,4.37,0.04,,,,,,,,,,,,
153455,,,,,,,,1,6,1.23,272,2017,4,30,14,34,54,0,43.953060150,-79.320953369
153606,108,3.10675,68.65,41.562500000,99367.50,4.37,0.04,,,,,,,,,,,,
154159,118,2.83892,68.59,41.450000762,99358.00,4.33,0.04,,,,,,,,,,,,
154655,114,2.71052,68.51,41.562500000,99363.00,4.38,0.04,,,,,,,,,,,,
155194,109,2.56864,68.43,41.562500000,99364.25,4.35,0.04,,,,,,,,,,,,
155694,120,2.48822,68.36,41.562500000,99363.75,4.38,0.03,,,,,,,,,,,,
156231,127,2.42133,68.29,41.674999237,99370.00,4.35,0.01,,,,,,,,,,,,
156776,121,2.34213,68.22,41.562500000,99367.75,4.38,0.42,,,,,,,,,,,,
157314,117,2.21676,68.09,41.562500000,99362.50,4.32,0.10,,,,,,,,,,,,
157896,117,2.13471,67.90,41.562500000,99363.50,4.37,0.26,,,,,,,,,,,,
158391,117,2.09000,67.73,41.562500000,99360.25,4.32,0.14,,,,,,,,,,,,
159023,117,2.01989,67.55,41.562500000,99361.75,4.35,0.12,,,,,,,,,,,,
159436,117,1.98852,67.43,41.562500000,99363.50,4.37,0.10,,,,,,,,,,,,
160067,117,1.97627,67.32,41.562500000,99371.25,4.37,0.03,,,,,,,,,,,,
160490,114,1.92625,67.24,41.562500000,99366.00,4.35,0.07,,,,,,,,,,,,
161115,116,1.88591,67.19,41.562500000,99369.25,4.37,0.04,,,,,,,,,,,,
161551,116,1.86754,67.14,41.562500000,99368.50,4.36,0.02,,,,,,,,,,,,
162121,116,1.84555,67.10,41.674999237,99370.25,4.35,0.01,,,,,,,,,,,,
162607,117,1.79021,67.06,41.562500000,99368.00,4.36,0.02,,,,,,,,,,,,
163243,121,1.75253,67.01,41.674999237,99371.75,4.37,0.01,,,,,,,,,,,,
163679,124,1.81891,66.99,41.562500000,99369.25,4.38,0.01,,,,,,,,,,,,
164227,124,1.93663,66.97,41.674999237,99372.75,4.37,0.01,,,,,,,,,,,,
164762,124,1.98971,66.95,41.674999237,99372.25,4.34,0.02,,,,,,,,,,,,
165310,124,1.96153,66.94,41.674999237,99368.25,4.35,0.01,,,,,,,,,,,,
165846,116,1.94610,66.91,41.674999237,99370.25,4.35,0.02,,,,,,,,,,,,
